"TECH_ID","SITE_ID","PRODUCT_ID","PRODUCT_VENDOR","PRODUCT","PRODUCT_FIRST_SEEN_DATE","PRODUCT_CONFIDENCE_RANKING"
"335097","18146713","6702","SAP","SAP Subscription Order Management (SOM)","2019-03-30","3"
"419122","216305","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"419536","909786","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"420563","1789457","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"427155","37074286","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"435874","1333135","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"440020","247302","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"442956","231608","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"444853","17973081","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"450446","2747864","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"458622","1355189","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"460255","307370","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"464495","17600694","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"471011","2201861","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"474888","19371427","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"480700","763127","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"489134","23559955","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"506107","244242","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"511385","305235","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"521631","1924555","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"525978","11046538","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"530701","1313732","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"532485","8668136","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"536402","262655","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"537446","2815394","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"547725","475752","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"560737","783855","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"564338","23555957","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"595007","281101","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"598655","7560023","8340","World Wide Web Consortium","XPath","2019-04-01","3"
"651926","307370","2207","Micro Focus","Micro Focus","2021-10-01","2"
"654934","1924555","2207","Micro Focus","Micro Focus","2021-10-01","2"
"657014","17973081","2207","Micro Focus","Micro Focus","2021-10-01","2"
"659088","23555957","2207","Micro Focus","Micro Focus","2021-10-01","2"
"663930","281101","2207","Micro Focus","Micro Focus","2021-10-01","2"
"665716","305235","2207","Micro Focus","Micro Focus","2021-10-01","2"
"667602","231608","2207","Micro Focus","Micro Focus","2021-10-01","2"
"681098","244242","2207","Micro Focus","Micro Focus","2021-10-01","2"
"689049","763127","2207","Micro Focus","Micro Focus","2021-10-01","2"
"710475","23559955","2207","Micro Focus","Micro Focus","2021-10-01","2"
"713513","1313732","2207","Micro Focus","Micro Focus","2021-10-01","2"
"716226","1333135","2207","Micro Focus","Micro Focus","2021-10-01","2"
"736527","7560023","2207","Micro Focus","Micro Focus","2021-10-01","2"
"744572","2201861","2207","Micro Focus","Micro Focus","2021-10-01","2"
"760556","216305","2207","Micro Focus","Micro Focus","2021-10-01","2"
"779826","17600694","2207","Micro Focus","Micro Focus","2021-10-01","2"
"783065","909786","2207","Micro Focus","Micro Focus","2021-10-01","2"
"790675","37074286","2207","Micro Focus","Micro Focus","2021-10-01","2"
"807978","783855","2207","Micro Focus","Micro Focus","2021-10-01","2"
"819691","1789457","2207","Micro Focus","Micro Focus","2021-10-01","2"
"832552","475752","2207","Micro Focus","Micro Focus","2021-10-01","2"
"834804","8668136","2207","Micro Focus","Micro Focus","2021-10-01","2"
"836323","247302","2207","Micro Focus","Micro Focus","2021-10-01","2"
"837535","23556471","2207","Micro Focus","Micro Focus","2018-01-01","3"
"866342","11046538","2207","Micro Focus","Micro Focus","2021-10-01","2"
"887232","19371427","2207","Micro Focus","Micro Focus","2021-10-01","2"
"887405","2747864","2207","Micro Focus","Micro Focus","2021-10-01","2"
"890405","2815394","2207","Micro Focus","Micro Focus","2021-10-01","2"
"892051","1355189","2207","Micro Focus","Micro Focus","2021-10-01","2"
"923184","262655","2207","Micro Focus","Micro Focus","2021-10-01","2"
"1026942","19371427","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1227024","1333135","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1305636","2747864","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1543266","909786","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1560354","17600694","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1738594","247302","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1766336","305235","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1812073","7560023","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1859481","23559955","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"1924593","783855","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2034136","17973081","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2034314","1924555","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2053242","1313732","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2319745","2201861","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2499292","216305","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2532703","262655","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2605018","1355189","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2665756","11046538","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2726780","37074286","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"2999411","307370","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3016261","244242","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3073807","475752","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3132946","281101","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3423597","763127","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3457760","231608","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3474470","8668136","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3527597","2815394","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3539066","1789457","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3584696","23555957","570","The Apache Software Foundation","Apache HTTP Server","2017-10-28","3"
"3599551","2212101","2215","Ruby on Rails","Ruby on Rails","2017-07-25","3"
"3635687","12442684","2215","Ruby on Rails","Ruby on Rails","2021-07-25","3"
"3646257","39030247","2215","Ruby on Rails","Ruby on Rails","2022-08-23","1"
"3702518","38220294","2215","Ruby on Rails","Ruby on Rails","2022-08-23","1"
"3857385","7321842","2215","Ruby on Rails","Ruby on Rails","2018-11-02","3"
"3857945","1313817","2215","Ruby on Rails","Ruby on Rails","2021-07-25","3"
"3858383","338776","2215","Ruby on Rails","Ruby on Rails","2018-07-12","3"
"4080653","37325433","2215","Ruby on Rails","Ruby on Rails","2018-04-02","2"
"4102228","1834137","2215","Ruby on Rails","Ruby on Rails","2017-10-05","1"
"4162219","416343","2215","Ruby on Rails","Ruby on Rails","2022-08-23","1"
"4290573","355677","2215","Ruby on Rails","Ruby on Rails","2021-07-25","3"
"4592174","1861629","9397","NGINX","Web Server","2019-11-02","1"
"4646336","19371427","9397","NGINX","Web Server","2022-01-01","1"
"4786802","338776","9397","NGINX","Web Server","2021-06-15","3"
"4837217","216305","9397","NGINX","Web Server","2022-01-01","1"
"4881508","12442684","9397","NGINX","Web Server","2022-08-17","1"
"4911330","407252","9397","NGINX","Web Server","2019-08-02","1"
"4957432","17600694","9397","NGINX","Web Server","2022-01-01","1"
"4993268","305235","9397","NGINX","Web Server","2022-01-01","1"
"5054840","38220294","9397","NGINX","Web Server","2022-08-17","1"
"5116443","23559955","9397","NGINX","Web Server","2022-01-01","1"
"5285085","8668136","9397","NGINX","Web Server","2022-01-01","1"
"5326485","18259082","9397","NGINX","Web Server","2018-02-15","1"
"5343112","231608","9397","NGINX","Web Server","2022-01-01","1"
"5593295","1789457","9397","NGINX","Web Server","2022-01-01","1"
"5788920","475752","9397","NGINX","Web Server","2022-01-01","1"
"5809168","1333135","9397","NGINX","Web Server","2022-01-01","1"
"5838531","37074286","9397","NGINX","Web Server","2022-01-01","1"
"5843380","1313732","9397","NGINX","Web Server","2022-01-01","1"
"5903103","1834137","9397","NGINX","Web Server","2016-06-01","1"
"5931433","279956","9397","NGINX","Web Server","2018-10-04","3"
"5959910","355677","9397","NGINX","Web Server","2022-08-17","1"
"5977767","1355189","9397","NGINX","Web Server","2022-01-01","1"
"6012527","262655","9397","NGINX","Web Server","2022-01-01","1"
"6242544","763127","9397","NGINX","Web Server","2022-01-01","1"
"6257461","1313817","9397","NGINX","Web Server","2022-08-17","1"
"6359291","39030247","9397","NGINX","Web Server","2022-08-17","1"
"6541851","7560023","9397","NGINX","Web Server","2022-01-01","1"
"6583268","416343","9397","NGINX","Web Server","2022-08-17","1"
"6629171","2201861","9397","NGINX","Web Server","2022-01-01","1"
"6652387","2747864","9397","NGINX","Web Server","2022-01-01","1"
"6692898","783855","9397","NGINX","Web Server","2022-01-01","1"
"6779227","17973081","9397","NGINX","Web Server","2022-01-01","1"
"6782769","247302","9397","NGINX","Web Server","2022-01-01","1"
"6835661","307370","9397","NGINX","Web Server","2022-01-01","1"
"6844628","909786","9397","NGINX","Web Server","2022-01-01","1"
"6955655","23555957","9397","NGINX","Web Server","2022-01-01","1"
"7025801","11046538","9397","NGINX","Web Server","2022-01-01","1"
"7059701","1924555","9397","NGINX","Web Server","2022-01-01","1"
"7093770","7321842","9397","NGINX","Web Server","2018-02-01","1"
"7129334","18146713","9397","NGINX","Web Server","2022-08-25","1"
"7190839","12191095","9397","NGINX","Web Server","2018-04-23","3"
"7318528","244242","9397","NGINX","Web Server","2022-01-01","1"
"7390455","37325433","9397","NGINX","Web Server","2016-11-22","1"
"7414253","281101","9397","NGINX","Web Server","2022-01-01","1"
"7441332","2815394","9397","NGINX","Web Server","2022-01-01","1"
"7577921","17600694","9873","Google","Google Vault","2022-04-01","1"
"7577938","247302","9873","Google","Google Vault","2022-04-01","1"
"7577974","262655","9873","Google","Google Vault","2022-04-01","1"
"7577977","244242","9873","Google","Google Vault","2022-04-01","1"
"7578038","23559955","9873","Google","Google Vault","2022-04-01","1"
"7578123","17973081","9873","Google","Google Vault","2022-04-01","1"
"7578239","1355189","9873","Google","Google Vault","2022-04-01","1"
"7578275","7560023","9873","Google","Google Vault","2022-04-01","1"
"7578314","783855","9873","Google","Google Vault","2022-04-01","1"
"7578320","1333135","9873","Google","Google Vault","2022-04-01","1"
"7578376","11046538","9873","Google","Google Vault","2022-04-01","1"
"7578389","763127","9873","Google","Google Vault","2022-04-01","1"
"7578402","19371427","9873","Google","Google Vault","2022-04-01","1"
"7578406","2201861","9873","Google","Google Vault","2022-04-01","1"
"7578485","1924555","9873","Google","Google Vault","2022-04-01","1"
"7578546","231608","9873","Google","Google Vault","2022-04-01","1"
"7578614","23555957","9873","Google","Google Vault","2022-04-01","1"
"7578639","2815394","9873","Google","Google Vault","2022-04-01","1"
"7578686","37074286","9873","Google","Google Vault","2022-04-01","1"
"7578735","475752","9873","Google","Google Vault","2022-04-01","1"
"7578775","2747864","9873","Google","Google Vault","2022-04-01","1"
"7578778","307370","9873","Google","Google Vault","2022-04-01","1"
"7578797","909786","9873","Google","Google Vault","2022-04-01","1"
"7578815","305235","9873","Google","Google Vault","2022-04-01","1"
"7578835","281101","9873","Google","Google Vault","2022-04-01","1"
"7578836","1789457","9873","Google","Google Vault","2022-04-01","1"
"7578886","1313732","9873","Google","Google Vault","2022-04-01","1"
"7578902","216305","9873","Google","Google Vault","2022-04-01","1"
"7578914","8668136","9873","Google","Google Vault","2022-04-01","1"
"7780891","244242","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781232","281101","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781342","19371427","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781396","1313732","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781436","2201861","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781475","37074286","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781576","1924555","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781855","231608","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781943","2815394","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7781995","11046538","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7782076","17973081","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7782308","8668136","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7782488","7560023","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7782865","783855","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783033","216305","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783069","1789457","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783103","2747864","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783202","17600694","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783462","23559955","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783816","307370","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7783890","1333135","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784008","475752","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784064","262655","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784412","763127","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784647","909786","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784910","1355189","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784941","305235","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7784956","247302","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7785096","23556471","15867","eBay Enterprise","eBay Partner Network","2016-01-01","3"
"7785266","23555957","15867","eBay Enterprise","eBay Partner Network","2020-03-13","3"
"7843434","23559955","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7865759","1333135","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7883370","1789457","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7895867","244242","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7925618","11046538","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7926624","247302","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7929668","262655","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7932477","763127","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7935803","305235","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7955222","7560023","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7958599","2747864","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7982874","17600694","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7986164","19371427","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"7988740","281101","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8000606","37074286","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8010906","2815394","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8063734","1355189","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8064546","783855","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8086791","1924555","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8100603","909786","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8122373","8668136","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8141136","1313732","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8156808","475752","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8157763","23555957","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8177907","17973081","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8182660","216305","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8184508","231608","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8191674","307370","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8202726","2201861","9","Oracle","Oracle 11g Enterprise Edition","2022-06-01","1"
"8838170","1924555","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8843544","763127","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8845825","281101","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8852210","17973081","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8854034","1313732","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8859339","1789457","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8860344","307370","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8874384","231608","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8880135","262655","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8896207","37074286","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8909725","19371427","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8909902","475752","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8915223","244242","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8926025","23559955","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8926434","909786","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8930328","783855","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8935117","17600694","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8940144","247302","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8944683","216305","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8945667","2747864","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8946883","8668136","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8948628","2815394","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8950595","1333135","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8955188","11046538","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8967496","305235","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8976604","2201861","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8977933","23555957","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8985420","1355189","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"8996276","7560023","5020","NetApp","NetApp Network Attached Storage (NAS)","2021-02-01","2"
"9122247","1313817","5228","Microsoft","Microsoft OneNote","2016-04-28","3"
"9183236","12442684","5228","Microsoft","Microsoft OneNote","2016-04-28","3"
"9282930","355677","5228","Microsoft","Microsoft OneNote","2016-04-28","3"
"9376577","909786","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9404195","247302","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9409959","23556471","8833","Twitter Inc.","Twitter Analytics","2018-01-28","3"
"9431719","37074286","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9475331","17600694","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9487907","305235","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9491391","216305","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9506034","2201861","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9508107","23559955","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9515076","262655","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9523562","17973081","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9523999","23555957","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9529893","416343","8833","Twitter Inc.","Twitter Analytics","2017-08-01","3"
"9559784","19371427","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9566596","8668136","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9577296","1834137","8833","Twitter Inc.","Twitter Analytics","2016-10-14","2"
"9589222","7560023","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9591199","11046538","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9657901","39030247","8833","Twitter Inc.","Twitter Analytics","2017-08-01","3"
"9694512","1313732","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9699411","475752","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9745956","1333135","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9779681","2747864","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9808145","281101","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9808780","2815394","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9852632","307370","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9874146","1789457","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9899544","783855","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9901229","231608","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9932120","1355189","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9940568","38220294","8833","Twitter Inc.","Twitter Analytics","2017-08-01","3"
"9946340","763127","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9956752","18146713","8833","Twitter Inc.","Twitter Analytics","2022-08-17","1"
"9987827","244242","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"9996405","1924555","8833","Twitter Inc.","Twitter Analytics","2018-08-01","3"
"10261901","262655","8962","Videology","Videology","2017-08-01","3"
"10267999","19371427","8962","Videology","Videology","2017-08-01","3"
"10270660","11046538","8962","Videology","Videology","2017-08-01","3"
"10272776","2201861","8962","Videology","Videology","2017-08-01","3"
"10274961","783855","8962","Videology","Videology","2017-08-01","3"
"10286408","2747864","8962","Videology","Videology","2017-08-01","3"
"10297815","247302","8962","Videology","Videology","2017-08-01","3"
"10299049","1924555","8962","Videology","Videology","2017-08-01","3"
"10299065","216305","8962","Videology","Videology","2017-08-01","3"
"10319196","23555957","8962","Videology","Videology","2017-08-01","3"
"10321064","2815394","8962","Videology","Videology","2017-08-01","3"
"10340444","1355189","8962","Videology","Videology","2017-08-01","3"
"10358607","8668136","8962","Videology","Videology","2017-08-01","3"
"10361231","1313732","8962","Videology","Videology","2017-08-01","3"
"10386912","231608","8962","Videology","Videology","2017-08-01","3"
"10396699","475752","8962","Videology","Videology","2017-08-01","3"
"10411264","305235","8962","Videology","Videology","2017-08-01","3"
"10423447","909786","8962","Videology","Videology","2017-08-01","3"
"10426721","281101","8962","Videology","Videology","2017-08-01","3"
"10429061","37074286","8962","Videology","Videology","2017-08-01","3"
"10435223","17600694","8962","Videology","Videology","2017-08-01","3"
"10437712","7560023","8962","Videology","Videology","2017-08-01","3"
"10463172","763127","8962","Videology","Videology","2017-08-01","3"
"10465040","1333135","8962","Videology","Videology","2017-08-01","3"
"10468075","17973081","8962","Videology","Videology","2017-08-01","3"
"10476402","1789457","8962","Videology","Videology","2017-08-01","3"
"10481799","307370","8962","Videology","Videology","2017-08-01","3"
"10484815","23559955","8962","Videology","Videology","2017-08-01","3"
"10487532","244242","8962","Videology","Videology","2017-08-01","3"
"10594786","355677","10142","Oracle","NetSuite ERP","2018-07-01","3"
"10602720","1313817","10142","Oracle","NetSuite ERP","2018-07-01","3"
"10619587","12442684","10142","Oracle","NetSuite ERP","2018-07-01","3"
"10723103","231608","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10724595","783855","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10724989","23559955","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10725598","37074286","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10726169","281101","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10726991","909786","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10727203","1333135","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10727262","1355189","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10727384","262655","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10727804","244242","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10728252","2747864","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10728309","11046538","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10728402","307370","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10728691","2201861","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10728810","305235","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10729122","23555957","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10729517","1313732","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10732383","8668136","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10732917","1924555","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10733084","17600694","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10733138","216305","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10733195","19371427","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10733595","763127","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10734125","247302","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10734422","475752","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10735591","7560023","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10738289","2815394","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10738314","17973081","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10738505","1789457","7951","Ventyx Inc.","Ventyx","2017-04-19","3"
"10884219","17600694","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10885969","17973081","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10888522","8668136","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10889767","281101","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10889815","1789457","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10893428","1355189","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10893754","231608","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10894765","783855","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10896012","2201861","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10896182","305235","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10896305","763127","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10897337","1924555","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10905557","244242","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10906841","23559955","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10906959","19371427","7012","NetApp","NetApp SnapShot","2020-01-01","2"
"10907669","1333135","7012","NetApp","NetApp SnapShot","2020-01-01","2"
